date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2022-06-01,25,25,False,0.25,6.25
2022-06-02,0,0,False,0.0,0.0
2022-06-03,0,0,False,0.0,0.0
2022-06-04,0,0,False,0.0,0.0
2022-06-05,0,0,False,0.0,0.0
2022-06-06,83,83,False,0.83,68.89
2022-06-07,0,0,False,0.0,0.0
2022-06-08,0,0,False,0.0,0.0
2022-06-09,0,0,False,0.0,0.0
2022-06-10,0,0,False,0.0,0.0
2022-06-11,0,0,False,0.0,0.0
2022-06-12,0,0,False,0.0,0.0
2022-06-13,0,0,False,0.0,0.0
2022-06-14,0,0,False,0.0,0.0
2022-06-15,100,100,False,1.0,100.0
2022-06-16,0,0,False,0.0,0.0
2022-06-17,0,0,False,0.0,0.0
2022-06-18,0,0,False,0.0,0.0
2022-06-19,0,0,False,0.0,0.0
2022-06-20,0,0,False,0.0,0.0
2022-06-21,0,0,False,0.0,0.0
2022-06-22,34,34,False,0.34,11.56
2022-06-23,77,77,False,0.77,59.29
2022-06-24,0,0,False,0.0,0.0
2022-06-25,0,0,False,0.0,0.0
2022-06-26,0,0,False,0.0,0.0
2022-06-27,40,40,False,0.4,16.0
2022-06-28,42,42,False,0.42,17.64
2022-06-29,0,0,False,0.0,0.0
2022-06-30,0,0,False,0.0,0.0
