date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2018-11-01,63,63,False,0.63,39.69
2018-11-02,0,0,False,0.0,0.0
2018-11-03,0,0,False,0.0,0.0
2018-11-04,0,0,False,0.0,0.0
2018-11-05,0,0,False,0.0,0.0
2018-11-06,53,53,False,0.53,28.09
2018-11-07,0,0,False,0.0,0.0
2018-11-08,0,0,False,0.0,0.0
2018-11-09,74,74,False,0.74,54.76
2018-11-10,0,0,False,0.0,0.0
2018-11-11,0,0,False,0.0,0.0
2018-11-12,100,100,False,1.0,100.0
2018-11-13,0,0,False,0.0,0.0
2018-11-14,0,0,False,0.0,0.0
2018-11-15,0,0,False,0.0,0.0
2018-11-16,48,48,False,0.48,23.04
2018-11-17,0,0,False,0.0,0.0
2018-11-18,0,0,False,0.0,0.0
2018-11-19,0,0,False,0.0,0.0
2018-11-20,0,0,False,0.0,0.0
2018-11-21,0,0,False,0.0,0.0
2018-11-22,0,0,False,0.0,0.0
2018-11-23,0,0,False,0.0,0.0
2018-11-24,0,0,False,0.0,0.0
2018-11-25,0,0,False,0.0,0.0
2018-11-26,46,46,False,0.46,21.16
2018-11-27,0,0,False,0.0,0.0
2018-11-28,0,0,False,0.0,0.0
2018-11-29,0,0,False,0.0,0.0
2018-11-30,0,0,False,0.0,0.0
