date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2017-07-01,0,0,False,0.0,0.0
2017-07-02,0,0,False,0.0,0.0
2017-07-03,42,42,False,0.42,17.64
2017-07-04,0,0,False,0.0,0.0
2017-07-05,0,0,False,0.0,0.0
2017-07-06,0,0,False,0.0,0.0
2017-07-07,0,0,False,0.0,0.0
2017-07-08,0,0,False,0.0,0.0
2017-07-09,0,0,False,0.0,0.0
2017-07-10,0,0,False,0.0,0.0
2017-07-11,0,0,False,0.0,0.0
2017-07-12,0,0,False,0.0,0.0
2017-07-13,100,100,False,1.0,100.0
2017-07-14,0,0,False,0.0,0.0
2017-07-15,0,0,False,0.0,0.0
2017-07-16,0,0,False,0.0,0.0
2017-07-17,0,0,False,0.0,0.0
2017-07-18,0,0,False,0.0,0.0
2017-07-19,36,36,False,0.36,12.959999999999999
2017-07-20,0,0,False,0.0,0.0
2017-07-21,0,0,False,0.0,0.0
2017-07-22,0,0,False,0.0,0.0
2017-07-23,0,0,False,0.0,0.0
2017-07-24,0,0,False,0.0,0.0
2017-07-25,0,0,False,0.0,0.0
2017-07-26,0,0,False,0.0,0.0
2017-07-27,46,46,False,0.46,21.16
2017-07-28,0,0,False,0.0,0.0
2017-07-29,0,0,False,0.0,0.0
2017-07-30,40,40,False,0.4,16.0
2017-07-31,0,0,False,0.0,0.0
