date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2018-10-01,97,97,False,0.97,94.09
2018-10-02,37,37,False,0.37,13.69
2018-10-03,0,0,False,0.0,0.0
2018-10-04,64,64,False,0.64,40.96
2018-10-05,0,0,False,0.0,0.0
2018-10-06,100,100,False,1.0,100.0
2018-10-07,0,0,False,0.0,0.0
2018-10-08,0,0,False,0.0,0.0
2018-10-09,0,0,False,0.0,0.0
2018-10-10,0,0,False,0.0,0.0
2018-10-11,54,54,False,0.54,29.160000000000004
2018-10-12,0,0,False,0.0,0.0
2018-10-13,61,61,False,0.61,37.21
2018-10-14,0,0,False,0.0,0.0
2018-10-15,0,0,False,0.0,0.0
2018-10-16,0,0,False,0.0,0.0
2018-10-17,0,0,False,0.0,0.0
2018-10-18,0,0,False,0.0,0.0
2018-10-19,0,0,False,0.0,0.0
2018-10-20,0,0,False,0.0,0.0
2018-10-21,0,0,False,0.0,0.0
2018-10-22,0,0,False,0.0,0.0
2018-10-23,0,0,False,0.0,0.0
2018-10-24,69,69,False,0.69,47.61
2018-10-25,0,0,False,0.0,0.0
2018-10-26,0,0,False,0.0,0.0
2018-10-27,99,99,False,0.99,98.01
2018-10-28,0,0,False,0.0,0.0
2018-10-29,30,30,False,0.3,9.0
2018-10-30,0,0,False,0.0,0.0
2018-10-31,0,0,False,0.0,0.0
