date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2022-10-01,0,0,False,0.0,0.0
2022-10-02,36,36,False,0.36,12.959999999999999
2022-10-03,47,47,False,0.47,22.09
2022-10-04,29,29,False,0.29,8.41
2022-10-05,0,0,False,0.0,0.0
2022-10-06,0,0,False,0.0,0.0
2022-10-07,0,0,False,0.0,0.0
2022-10-08,0,0,False,0.0,0.0
2022-10-09,0,0,False,0.0,0.0
2022-10-10,0,0,False,0.0,0.0
2022-10-11,0,0,False,0.0,0.0
2022-10-12,0,0,False,0.0,0.0
2022-10-13,100,100,False,1.0,100.0
2022-10-14,0,0,False,0.0,0.0
2022-10-15,0,0,False,0.0,0.0
2022-10-16,0,0,False,0.0,0.0
2022-10-17,0,0,False,0.0,0.0
2022-10-18,0,0,False,0.0,0.0
2022-10-19,0,0,False,0.0,0.0
2022-10-20,0,0,False,0.0,0.0
2022-10-21,0,0,False,0.0,0.0
2022-10-22,0,0,False,0.0,0.0
2022-10-23,0,0,False,0.0,0.0
2022-10-24,44,44,False,0.44,19.36
2022-10-25,0,0,False,0.0,0.0
2022-10-26,30,30,False,0.3,9.0
2022-10-27,0,0,False,0.0,0.0
2022-10-28,0,0,False,0.0,0.0
2022-10-29,0,0,False,0.0,0.0
2022-10-30,0,0,False,0.0,0.0
2022-10-31,0,0,False,0.0,0.0
