date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2022-12-01,0,0,False,0.0,0.0
2022-12-02,0,0,False,0.0,0.0
2022-12-03,63,63,False,0.63,39.69
2022-12-04,0,0,False,0.0,0.0
2022-12-05,34,34,False,0.34,11.56
2022-12-06,0,0,False,0.0,0.0
2022-12-07,0,0,False,0.0,0.0
2022-12-08,0,0,False,0.0,0.0
2022-12-09,39,39,False,0.39,15.21
2022-12-10,73,73,False,0.73,53.29
2022-12-11,0,0,False,0.0,0.0
2022-12-12,100,100,False,1.0,100.0
2022-12-13,0,0,False,0.0,0.0
2022-12-14,0,0,False,0.0,0.0
2022-12-15,0,0,False,0.0,0.0
2022-12-16,0,0,False,0.0,0.0
2022-12-17,0,0,False,0.0,0.0
2022-12-18,0,0,False,0.0,0.0
2022-12-19,0,0,False,0.0,0.0
2022-12-20,0,0,False,0.0,0.0
2022-12-21,0,0,False,0.0,0.0
2022-12-22,0,0,False,0.0,0.0
2022-12-23,0,0,False,0.0,0.0
2022-12-24,72,72,False,0.72,51.839999999999996
2022-12-25,0,0,False,0.0,0.0
2022-12-26,0,0,False,0.0,0.0
2022-12-27,0,0,False,0.0,0.0
2022-12-28,0,0,False,0.0,0.0
2022-12-29,0,0,False,0.0,0.0
2022-12-30,0,0,False,0.0,0.0
2022-12-31,0,0,False,0.0,0.0
