date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2016-04-01,0,0,False,0.0,0.0
2016-04-02,0,0,False,0.0,0.0
2016-04-03,0,0,False,0.0,0.0
2016-04-04,27,27,False,0.27,7.290000000000001
2016-04-05,36,36,False,0.36,12.959999999999999
2016-04-06,0,0,False,0.0,0.0
2016-04-07,24,24,False,0.24,5.76
2016-04-08,0,0,False,0.0,0.0
2016-04-09,0,0,False,0.0,0.0
2016-04-10,0,0,False,0.0,0.0
2016-04-11,0,0,False,0.0,0.0
2016-04-12,0,0,False,0.0,0.0
2016-04-13,0,0,False,0.0,0.0
2016-04-14,0,0,False,0.0,0.0
2016-04-15,0,0,False,0.0,0.0
2016-04-16,0,0,False,0.0,0.0
2016-04-17,0,0,False,0.0,0.0
2016-04-18,17,17,False,0.17,2.89
2016-04-19,0,0,False,0.0,0.0
2016-04-20,0,0,False,0.0,0.0
2016-04-21,44,44,False,0.44,19.36
2016-04-22,0,0,False,0.0,0.0
2016-04-23,0,0,False,0.0,0.0
2016-04-24,0,0,False,0.0,0.0
2016-04-25,46,46,False,0.46,21.16
2016-04-26,0,0,False,0.0,0.0
2016-04-27,0,0,False,0.0,0.0
2016-04-28,0,0,False,0.0,0.0
2016-04-29,0,0,False,0.0,0.0
2016-04-30,100,100,False,1.0,100.0
