date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2018-10-01,0,0,False,0.0,0.0
2018-10-02,0,0,False,0.0,0.0
2018-10-03,0,0,False,0.0,0.0
2018-10-04,0,0,False,0.0,0.0
2018-10-05,99,99,False,0.99,98.01
2018-10-06,0,0,False,0.0,0.0
2018-10-07,0,0,False,0.0,0.0
2018-10-08,0,0,False,0.0,0.0
2018-10-09,0,0,False,0.0,0.0
2018-10-10,0,0,False,0.0,0.0
2018-10-11,0,0,False,0.0,0.0
2018-10-12,0,0,False,0.0,0.0
2018-10-13,82,82,False,0.82,67.24
2018-10-14,69,69,False,0.69,47.61
2018-10-15,99,99,False,0.99,98.01
2018-10-16,0,0,False,0.0,0.0
2018-10-17,0,0,False,0.0,0.0
2018-10-18,94,94,False,0.94,88.36
2018-10-19,0,0,False,0.0,0.0
2018-10-20,0,0,False,0.0,0.0
2018-10-21,0,0,False,0.0,0.0
2018-10-22,0,0,False,0.0,0.0
2018-10-23,0,0,False,0.0,0.0
2018-10-24,0,0,False,0.0,0.0
2018-10-25,0,0,False,0.0,0.0
2018-10-26,0,0,False,0.0,0.0
2018-10-27,54,54,False,0.54,29.160000000000004
2018-10-28,0,0,False,0.0,0.0
2018-10-29,0,0,False,0.0,0.0
2018-10-30,100,100,False,1.0,100.0
2018-10-31,0,0,False,0.0,0.0
