date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2022-11-01,0,0,False,0.0,0.0
2022-11-02,0,0,False,0.0,0.0
2022-11-03,0,0,False,0.0,0.0
2022-11-04,54,54,False,0.54,29.160000000000004
2022-11-05,0,0,False,0.0,0.0
2022-11-06,0,0,False,0.0,0.0
2022-11-07,51,51,False,0.51,26.01
2022-11-08,100,100,False,1.0,100.0
2022-11-09,45,45,False,0.45,20.25
2022-11-10,0,0,False,0.0,0.0
2022-11-11,0,0,False,0.0,0.0
2022-11-12,0,0,False,0.0,0.0
2022-11-13,0,0,False,0.0,0.0
2022-11-14,0,0,False,0.0,0.0
2022-11-15,0,0,False,0.0,0.0
2022-11-16,40,40,False,0.4,16.0
2022-11-17,0,0,False,0.0,0.0
2022-11-18,0,0,False,0.0,0.0
2022-11-19,0,0,False,0.0,0.0
2022-11-20,0,0,False,0.0,0.0
2022-11-21,0,0,False,0.0,0.0
2022-11-22,0,0,False,0.0,0.0
2022-11-23,0,0,False,0.0,0.0
2022-11-24,0,0,False,0.0,0.0
2022-11-25,0,0,False,0.0,0.0
2022-11-26,61,61,False,0.61,37.21
2022-11-27,0,0,False,0.0,0.0
2022-11-28,0,0,False,0.0,0.0
2022-11-29,30,30,False,0.3,9.0
2022-11-30,0,0,False,0.0,0.0
